energy,os,wid,mu_x,mu_y,mu_z,theta,sym,xx,yy,zz,xy,xz,yz,atom,mo,cluster
300.45102,0.001548,2.1514435,0.70624256,0.70624256,0.049425162,87.166992,1,0.000772349,0.000772349,3.78E-06,0,0,0,7,342,14
300.45868,0.000652,2.1397362,0.70702058,0.70702058,0.015611756,89.105476,1,0.000325931,0.000325931,1.59E-07,0,0,0,3,341,14
300.49097,0.002088,2.1488724,0.70710677,0.70710677,1.75E-05,89.999001,1,0.00104379,0.00104379,6.36E-13,0,0,0,2,341,14
300.50226,0.000542,2.1608915,0.7070893,0.7070893,0.007027745,89.597336,1,0.000271192,0.000271192,2.68E-08,0,0,0,10,341,14
300.53265,0.000688,2.1658731,0.70684576,0.70684576,0.027169399,88.443115,1,0.0003438,0.0003438,5.08E-07,0,0,0,10,342,14
300.58823,0.000324,2.1738887,0.41299072,0.41299072,0.81171256,35.736408,1,5.53E-05,5.53E-05,0.000213502,0,0,0,7,343,14
300.5896,0.000306,2.1704602,0.70710659,0.70710659,0.000739495,89.957626,1,0.000153029,0.000153029,1.67E-10,0,0,0,11,343,14
300.60196,0.000368,2.1670954,0.073370673,0.073370673,0.9946022,5.9558182,1,1.98E-06,1.98E-06,0.000363623,0,0,0,2,342,14
300.60748,0.000398,2.1641524,0.69589549,0.69589549,0.17736651,79.7836,1,0.000192697,0.000192697,1.25E-05,0,0,0,3,343,14
300.616,0.000516,2.1774673,0.70707107,0.70707107,0.010049072,89.424217,1,0.000257751,0.000257751,5.21E-08,0,0,0,13,343,14
300.62076,0.000329,2.1738679,0.7033695,0.7033695,0.10267726,84.106644,1,0.000162842,0.000162842,3.47E-06,0,0,0,15,342,14
300.62457,0.000298,2.1708057,0.70707446,0.70707446,0.009557843,89.45237,1,0.000149083,0.000149083,2.72E-08,0,0,0,2,343,14
300.63727,0.00065,2.0442247,0.70706093,0.70706093,0.011384992,89.347672,1,0.000324744,0.000324744,8.42E-08,0,0,0,1,329,14
300.65628,0.001189,2.1813831,0.70695299,0.70695299,0.020856209,88.804939,1,0.000594335,0.000594335,5.17E-07,0,0,0,11,344,14
300.65717,0.001277,2.0476477,0.70710677,0.70710677,0.000210062,89.987961,1,0.000638278,0.000638278,5.63E-11,0,0,0,1,330,14
300.66391,0.001081,2.176281,0.70638692,0.70638692,0.045111064,87.414452,1,0.000539575,0.000539575,2.20E-06,0,0,0,6,344,14
300.68835,0.000444,2.0613849,0.70651287,0.70651287,0.040976994,87.651535,1,0.000221696,0.000221696,7.46E-07,0,0,0,8,330,14
300.69183,0.001671,2.0499225,0.70702767,0.70702767,0.01495973,89.142838,1,0.000835534,0.000835534,3.74E-07,0,0,0,16,329,14
300.71194,0.00027,2.1952531,0.70569497,0.70569497,0.063160338,86.378769,1,0.000134329,0.000134329,1.08E-06,0,0,0,10,344,14
300.71457,0.000288,2.1892715,0.70394111,0.70394111,0.094519347,84.576347,1,0.000142696,0.000142696,2.57E-06,0,0,0,15,344,14
300.73245,0.000348,2.1986122,0.70005953,0.70005953,0.14083081,81.904076,1,0.000170516,0.000170516,6.90E-06,0,0,0,10,345,14
300.7338,0.000388,2.1940749,0.70670891,0.70670891,0.033540983,88.077881,1,0.000193774,0.000193774,4.36E-07,0,0,0,11,345,14
300.73669,0.000428,2.1882949,0.70671046,0.70671046,0.033476129,88.081604,1,0.000214004,0.000214004,4.80E-07,0,0,0,14,344,14
300.73743,0.000399,2.1892138,0.70710468,0.70710468,0.002426636,89.860962,1,0.000199756,0.000199756,2.35E-09,0,0,0,4,345,14
300.74988,0.000418,2.1925969,0.7070995,0.7070995,0.004538326,89.739975,1,0.000209065,0.000209065,8.61E-09,0,0,0,5,345,14
300.75269,0.000559,2.0640748,0.70687091,0.70687091,0.025827914,88.520004,1,0.000279534,0.000279534,3.73E-07,0,0,0,1,331,14
300.76273,0.000293,2.1952302,0.70704466,0.70704466,0.013252858,89.240646,1,0.000146431,0.000146431,5.14E-08,0,0,0,12,345,14
300.77759,0.000513,2.0728288,0.70710677,0.70710677,8.63E-05,89.995056,1,0.000256354,0.000256354,3.82E-12,0,0,0,9,331,14
300.7894,0.001468,2.1969419,0.70710677,0.70710677,9.76E-05,89.994408,1,0.000734277,0.000734277,1.40E-11,0,0,0,14,345,14
300.7998,0.000283,2.2075317,0.70710582,0.70710582,0.001651198,89.905396,1,0.000141389,0.000141389,7.71E-10,0,0,0,13,346,14
300.81381,0.000252,2.2107956,0.70706081,0.70706081,0.011400753,89.346771,1,0.000126179,0.000126179,3.28E-08,0,0,0,7,345,14
300.82648,0.000919,2.085068,0.70708811,0.70708811,0.007265177,89.583733,1,0.000459262,0.000459262,4.85E-08,0,0,0,8,332,14
300.86136,0.000379,2.2133787,0.59437907,0.59437907,0.5416891,57.201302,1,0.000133937,0.000133937,0.000111243,0,0,0,15,345,14
300.86319,0.000749,2.2061095,0.70526326,0.70526326,0.072162598,85.861794,1,0.000372805,0.000372805,3.90E-06,0,0,0,3,345,14
300.87387,0.000472,2.0849223,0.70689869,0.70689869,0.024258211,88.60997,1,0.00023563,0.00023563,2.77E-07,0,0,0,1,332,14
300.88,0.000272,2.0823495,0.67326629,0.67326629,0.30565497,72.202431,1,0.00012342,0.00012342,2.54E-05,0,0,0,16,331,14
300.89844,0.000324,2.2246356,0.68544942,0.68544942,0.24559765,75.782845,1,0.000152057,0.000152057,1.95E-05,0,0,0,7,346,14
300.91418,0.000694,2.214478,0.70679408,0.70679408,0.029735995,88.296005,1,0.000346634,0.000346634,6.14E-07,0,0,0,3,346,14
300.92355,0.000294,2.1017196,0.32661363,0.32661363,0.88693124,27.509874,1,3.14E-05,3.14E-05,0.000231633,0,0,0,8,333,14
300.94116,0.00041,2.104738,0.70710653,0.70710653,0.000818745,89.953087,1,0.00020524,0.00020524,2.75E-10,0,0,0,8,334,14
300.95511,0.000327,2.2239406,0.70710403,0.70710403,0.00277944,89.840752,1,0.000163263,0.000163263,2.52E-09,0,0,0,6,346,14
300.95898,0.000592,2.2309539,0.70710629,0.70710629,0.001189329,89.931854,1,0.000295829,0.000295829,8.37E-10,0,0,0,11,347,14
300.9628,0.000571,2.104636,0.70709962,0.70709962,0.00449239,89.742607,1,0.000285648,0.000285648,1.15E-08,0,0,0,9,333,14
300.97177,0.000294,2.2289033,0.70593917,0.70593917,0.057443611,86.706909,1,0.000146421,0.000146421,9.70E-07,0,0,0,5,347,14
300.97852,0.001194,2.2277706,0.70710546,0.70710546,0.001949568,89.888298,1,0.000597085,0.000597085,4.54E-09,0,0,0,6,347,14
300.98499,0.000898,2.2290366,0.70694506,0.70694506,0.021387184,88.774513,1,0.000449033,0.000449033,4.11E-07,0,0,0,14,346,14
300.99661,0.000541,2.231667,0.7062313,0.7062313,0.04974594,87.14859,1,0.000269875,0.000269875,1.34E-06,0,0,0,4,347,14
301.00549,0.000389,2.2324002,0.68400741,0.68400741,0.25351089,75.314636,1,0.000182077,0.000182077,2.50E-05,0,0,0,14,347,14
301.013,0.001202,2.2306898,0.70654243,0.70654243,0.039945293,87.710693,1,0.000599796,0.000599796,1.92E-06,0,0,0,3,347,14
301.03091,0.000867,2.2391427,0.7070834,0.7070834,0.008133276,89.533989,1,0.000433645,0.000433645,5.74E-08,0,0,0,12,348,14
301.048,0.000416,2.2481301,0.70710552,0.70710552,0.001895474,89.891396,1,0.000207904,0.000207904,1.49E-09,0,0,0,13,348,14
301.06793,0.000592,2.2523649,0.70691139,0.70691139,0.023505799,88.653091,1,0.000295978,0.000295978,3.27E-07,0,0,0,7,347,14
301.09036,0.00046,2.2509844,0.70709133,0.70709133,0.00660486,89.621567,1,0.000229987,0.000229987,2.01E-08,0,0,0,15,347,14
301.09149,0.000394,2.1267395,0.70706654,0.70706654,0.010670883,89.388596,1,0.000197117,0.000197117,4.49E-08,0,0,0,9,334,14
301.09909,0.001651,2.253897,0.70694596,0.70694596,0.021327754,88.777916,1,0.000825099,0.000825099,7.51E-07,0,0,0,11,348,14
301.09991,0.000523,2.2476397,0.70709574,0.70709574,0.005586555,89.679909,1,0.000261625,0.000261625,1.63E-08,0,0,0,6,348,14
301.2038,0.000867,2.2619977,0.70697397,0.70697397,0.01938059,88.889503,1,0.000433183,0.000433183,3.26E-07,0,0,0,3,348,14
301.20438,0.000463,2.141772,0.70500487,0.70500487,0.077046923,85.581154,1,0.000230342,0.000230342,2.75E-06,0,0,0,1,335,14
301.22885,0.001259,2.1540759,0.70559388,0.70559388,0.065379471,86.251358,1,0.000626789,0.000626789,5.38E-06,0,0,0,8,335,14
301.26373,0.000289,2.2843969,0.70707256,0.70707256,0.009836833,89.436378,1,0.000144627,0.000144627,2.80E-08,0,0,0,7,350,14
301.27032,0.000837,2.2755284,0.70710236,0.70710236,0.003529354,89.797783,1,0.000418491,0.000418491,1.04E-08,0,0,0,6,349,14
301.27448,0.000841,2.161896,0.70710659,0.70710659,0.000725501,89.958435,1,0.000420292,0.000420292,4.42E-10,0,0,0,8,336,14
301.28177,0.000663,2.2824156,0.70561069,0.70561069,0.065016508,86.272202,1,0.000330187,0.000330187,2.80E-06,0,0,0,15,349,14
301.28494,0.000541,2.2891448,0.7018733,0.7018733,0.12144054,83.02475,1,0.000266421,0.000266421,7.98E-06,0,0,0,10,349,14
301.29059,0.000547,2.2852573,0.70444459,0.70444459,0.08669249,85.026642,1,0.00027164,0.00027164,4.11E-06,0,0,0,11,349,14
301.29303,0.00049,2.2792437,0.70707095,0.70707095,0.010063459,89.423393,1,0.000244848,0.000244848,4.96E-08,0,0,0,6,350,14
301.3063,0.000448,2.1558015,0.70154041,0.70154041,0.12522815,82.806068,1,0.000220692,0.000220692,7.03E-06,0,0,0,16,335,14
301.35345,0.000794,2.2904696,0.70648998,0.70648998,0.041759852,87.606644,1,0.000396533,0.000396533,1.39E-06,0,0,0,2,350,14
301.35831,0.000264,2.2902884,0.70710534,0.70710534,0.002033037,89.883514,1,0.00013202,0.00013202,1.09E-09,0,0,0,14,350,14
301.36679,0.00035,2.2977359,0.70525068,0.70525068,0.072408266,85.847679,1,0.000174195,0.000174195,1.84E-06,0,0,0,11,351,14
301.37228,0.000865,2.1749656,0.69545281,0.69545281,0.18080607,79.583282,1,0.000418528,0.000418528,2.83E-05,0,0,0,9,336,14
301.37463,0.000583,2.3025393,0.70691407,0.70691407,0.023346378,88.662231,1,0.000291525,0.000291525,3.18E-07,0,0,0,7,351,14
301.40463,0.000411,2.3074472,0.70702308,0.70702308,0.015385016,89.118469,1,0.00020545,0.00020545,9.73E-08,0,0,0,7,352,14
301.42731,0.000322,2.3022096,0.70653546,0.70653546,0.04019063,87.696625,1,0.000160634,0.000160634,5.20E-07,0,0,0,4,351,14
301.42838,0.000392,2.3078237,0.70710677,0.70710677,0.000184645,89.989418,1,0.000195852,0.000195852,1.34E-11,0,0,0,11,352,14
301.43845,0.001629,2.3142974,0.70674139,0.70674139,0.032143589,88.15799,1,0.000813791,0.000813791,1.68E-06,0,0,0,10,351,14
301.45236,0.001649,2.1844306,0.6771149,0.6771149,0.28815055,73.252739,1,0.000756025,0.000756025,0.000136915,0,0,0,1,337,14
301.46228,0.000417,2.1904228,0.68689024,0.68689024,0.23741011,76.266266,1,0.0001968,0.0001968,2.35E-05,0,0,0,9,337,14
301.47632,0.000257,2.312068,0.70710671,0.70710671,0.0004085,89.976593,1,0.000128534,0.000128534,4.29E-11,0,0,0,12,351,14
301.48483,0.000281,2.1865575,0.70708686,0.70708686,0.007502614,89.570129,1,0.000140578,0.000140578,1.58E-08,0,0,0,16,337,14
301.49661,0.000393,2.3215079,0.70710385,0.70710385,0.002879805,89.834999,1,0.00019652,0.00019652,3.26E-09,0,0,0,13,353,14
301.51086,0.000278,2.2024364,0.21719691,0.21719691,0.951657,17.888329,1,1.31E-05,1.31E-05,0.000251903,0,0,0,8,339,14
301.52466,0.002048,2.322304,0.70695001,0.70695001,0.021058055,88.793373,1,0.001023802,0.001023802,9.08E-07,0,0,0,15,352,14
301.53247,0.00076,2.3198562,0.70617729,0.70617729,0.051256783,87.061913,1,0.00037891,0.00037891,2.00E-06,0,0,0,2,351,14
301.54599,0.000403,2.3210866,0.69923246,0.69923246,0.14882156,81.44136,1,0.000197257,0.000197257,8.94E-06,0,0,0,14,353,14
301.5611,0.000509,2.329555,0.70599258,0.70599258,0.056114994,86.783157,1,0.000253508,0.000253508,1.60E-06,0,0,0,11,353,14
301.56555,0.001358,2.3252902,0.70710671,0.70710671,0.000344366,89.98027,1,0.000679072,0.000679072,1.61E-10,0,0,0,2,352,14
301.58875,0.000487,2.3389256,0.70707977,0.70707977,0.008745241,89.498932,1,0.000243637,0.000243637,3.73E-08,0,0,0,10,353,14
301.61157,0.001907,2.333585,0.69746083,0.69746083,0.16461115,80.525352,1,0.000927587,0.000927587,5.17E-05,0,0,0,5,353,14
301.61832,0.000877,2.3424075,0.70710546,0.70710546,0.001938268,89.888947,1,0.000438492,0.000438492,3.29E-09,0,0,0,7,354,14
301.6189,0.001604,2.3415127,0.70697683,0.70697683,0.01917295,88.901405,1,0.000801933,0.000801933,5.90E-07,0,0,0,13,354,14
301.61911,0.000364,2.3326156,0.70710289,0.70710289,0.003325534,89.809464,1,0.000181889,0.000181889,4.02E-09,0,0,0,6,353,14
301.62491,0.001172,2.3363981,0.70493942,0.70493942,0.078235693,85.51284,1,0.000582281,0.000582281,7.17E-06,0,0,0,12,353,14
301.6694,0.000924,2.3383968,0.70700336,0.70700336,0.017102482,89.02005,1,0.000461686,0.000461686,2.70E-07,0,0,0,3,353,14
301.67529,0.000971,2.3423026,0.70553327,0.70553327,0.066675663,86.176933,1,0.000483148,0.000483148,4.31E-06,0,0,0,14,354,14
301.677,0.00157,2.3431067,0.7058748,0.7058748,0.059003972,86.617355,1,0.000782306,0.000782306,5.47E-06,0,0,0,4,354,14
301.69849,0.000809,2.3478034,0.70701146,0.70701146,0.016417911,89.05928,1,0.000404375,0.000404375,2.18E-07,0,0,0,5,354,14
301.69922,0.000327,2.3485632,0.70448822,0.70448822,0.085980438,85.067596,1,0.000162473,0.000162473,2.42E-06,0,0,0,12,354,14
301.70541,0.000732,2.3495784,0.70668113,0.70668113,0.034691636,88.011917,1,0.000365833,0.000365833,8.82E-07,0,0,0,12,355,14
301.71997,0.000844,2.2382951,0.70672089,0.70672089,0.033033866,88.106956,1,0.000421294,0.000421294,9.20E-07,0,0,0,8,340,14
301.72144,0.000365,2.3592741,0.70710325,0.70710325,0.003160619,89.818909,1,0.000182526,0.000182526,3.65E-09,0,0,0,7,355,14
301.72299,0.001242,2.2351966,0.56867802,0.56867802,0.59431523,53.536167,1,0.00040183,0.00040183,0.000438877,0,0,0,9,340,14
301.72427,0.000252,2.3562808,0.66205871,0.66205871,0.35122138,69.437958,1,0.00011058,0.00011058,3.11E-05,0,0,0,11,355,14
301.72446,0.00144,2.351377,0.70606631,0.70606631,0.054229196,86.891373,1,0.000717801,0.000717801,4.23E-06,0,0,0,2,353,14
301.7337,0.000409,2.3513718,0.70710671,0.70710671,0.000388396,89.977745,1,0.00020468,0.00020468,6.18E-11,0,0,0,6,354,14
301.75113,0.000407,2.2324414,0.70699841,0.70699841,0.017505407,88.996964,1,0.000203288,0.000203288,1.25E-07,0,0,0,16,339,14
301.77307,0.000344,2.3593557,0.70701522,0.70701522,0.0160909,89.078018,1,0.000172109,0.000172109,8.91E-08,0,0,0,2,354,14
301.77579,0.000548,2.3558557,0.70689839,0.70689839,0.024276139,88.60894,1,0.000273955,0.000273955,3.23E-07,0,0,0,3,354,14
301.77582,0.000952,2.3582621,0.70672947,0.70672947,0.032664318,88.128136,1,0.000475381,0.000475381,1.02E-06,0,0,0,6,355,14
301.78552,0.000367,2.3608775,0.70691329,0.70691329,0.023391552,88.659637,1,0.000183576,0.000183576,2.01E-07,0,0,0,4,355,14
301.78708,0.000442,2.3622997,0.70702112,0.70702112,0.01556515,89.108147,1,0.000221077,0.000221077,1.07E-07,0,0,0,5,355,14
301.7908,0.000779,2.3696306,0.70709378,0.70709378,0.006062831,89.652626,1,0.000389562,0.000389562,2.86E-08,0,0,0,13,356,14
301.79358,0.000976,2.2473218,0.70708972,0.70708972,0.006944806,89.602089,1,0.000487958,0.000487958,4.71E-08,0,0,0,9,341,14
301.79938,0.000493,2.2441185,0.70705241,0.70705241,0.012398557,89.289597,1,0.000246317,0.000246317,7.57E-08,0,0,0,1,340,14
301.80887,0.000385,2.2457526,0.49692759,0.49692759,0.7114253,44.648998,1,9.51E-05,9.51E-05,0.000195007,0,0,0,1,341,14
301.82648,0.000304,2.2565589,0.70211297,0.70211297,0.11863724,83.186539,1,0.000150057,0.000150057,4.28E-06,0,0,0,8,341,14
301.83051,0.003331,2.2461221,0.70710516,0.70710516,0.002125504,89.87822,1,0.001665571,0.001665571,1.50E-08,0,0,0,16,340,14
301.83838,0.00027,2.3661275,0.70624113,0.70624113,0.049466491,87.164619,1,0.000134503,0.000134503,6.60E-07,0,0,0,3,355,14
301.84726,0.00046,2.2601259,0.58623654,0.58623654,0.55915427,56.00267,1,0.000158107,0.000158107,0.000143837,0,0,0,8,342,14
301.8587,0.000279,2.3746781,0.67528093,0.67528093,0.29663342,72.744492,1,0.000127328,0.000127328,2.46E-05,0,0,0,12,356,14
301.8699,0.000365,2.374701,0.70710677,0.70710677,0.000166416,89.990463,1,0.000182442,0.000182442,1.01E-11,0,0,0,4,356,14
301.87299,0.000549,2.371805,0.68815798,0.68815798,0.22995058,76.705841,1,0.000259877,0.000259877,2.90E-05,0,0,0,3,356,14
301.87814,0.000577,2.37661,0.70710677,0.70710677,0.000322436,89.981529,1,0.000288451,0.000288451,6.00E-11,0,0,0,2,355,14
301.88281,0.000818,2.3846791,0.70524871,0.70524871,0.072446093,85.845505,1,0.000406662,0.000406662,4.29E-06,0,0,0,13,357,14
301.88382,0.000346,2.2553058,0.2614879,0.2614879,0.92911148,21.703268,1,2.36E-05,2.36E-05,0.000298531,0,0,0,16,341,14
301.88412,0.000539,2.385891,0.7017619,0.7017619,0.12272116,82.950829,1,0.000265329,0.000265329,8.11E-06,0,0,0,7,356,14
301.90347,0.001288,2.3813446,0.70700008,0.70700008,0.017371846,89.004616,1,0.000643681,0.000643681,3.89E-07,0,0,0,5,356,14
301.9068,0.001159,2.3802876,0.70685148,0.70685148,0.026868632,88.460358,1,0.000578952,0.000578952,8.37E-07,0,0,0,14,356,14
301.91565,0.000273,2.3924913,0.70698303,0.70698303,0.018708846,88.928001,1,0.000136287,0.000136287,9.54E-08,0,0,0,10,356,14
301.92056,0.00059,2.3835709,0.70710647,0.70710647,0.000968475,89.944511,1,0.000294913,0.000294913,5.53E-10,0,0,0,2,356,14
301.94269,0.000693,2.3920465,0.70701903,0.70701903,0.015752576,89.097404,1,0.000346183,0.000346183,1.72E-07,0,0,0,11,357,14
301.94891,0.00101,2.38764,0.70710397,0.70710397,0.00282112,89.838364,1,0.000504893,0.000504893,8.04E-09,0,0,0,4,357,14
301.95688,0.000263,2.3900816,0.68649191,0.68649191,0.23970354,76.130959,1,0.000123726,0.000123726,1.51E-05,0,0,0,5,357,14
301.96042,0.00054,2.2685041,0.37110874,0.37110874,0.85120893,31.656597,1,7.44E-05,7.44E-05,0.000391304,0,0,0,16,342,14
301.96182,0.002096,2.3915586,0.70710671,0.70710671,0.000382295,89.978096,1,0.001047893,0.001047893,3.06E-10,0,0,0,12,357,14
301.96509,0.00116,2.2767761,0.70710671,0.70710671,0.000423287,89.975746,1,0.000579868,0.000579868,2.08E-10,0,0,0,9,343,14
301.98059,0.001163,2.3923969,0.70709747,0.70709747,0.005129975,89.70607,1,0.00058172,0.00058172,3.06E-08,0,0,0,14,357,14
301.98169,0.001517,2.3896413,0.70710677,0.70710677,6.93E-09,90,1,0.000758416,0.000758416,7.28E-20,0,0,0,3,357,14
302.01251,0.000559,2.4058943,0.70706767,0.70706767,0.010519315,89.397278,1,0.000279482,0.000279482,6.19E-08,0,0,0,13,358,14
302.01974,0.000891,2.4095492,0.70576787,0.70576787,0.061509065,86.473564,1,0.000443624,0.000443624,3.37E-06,0,0,0,10,357,14
302.02341,0.000683,2.3998423,0.69042432,0.69042432,0.21593626,77.529541,1,0.000325722,0.000325722,3.19E-05,0,0,0,4,358,14
302.04446,0.000836,2.4044144,0.70561326,0.70561326,0.064960599,86.275406,1,0.000416184,0.000416184,3.53E-06,0,0,0,5,358,14
302.0715,0.000295,2.4043763,0.70681918,0.70681918,0.028519088,88.365753,1,0.000147509,0.000147509,2.40E-07,0,0,0,3,358,14
302.07184,0.002682,2.4165976,0.70708567,0.70708567,0.007730198,89.557091,1,0.00134083,0.00134083,1.60E-07,0,0,0,7,358,14
302.07983,0.000461,2.4080169,0.70632094,0.70632094,0.047131866,87.298546,1,0.000229776,0.000229776,1.02E-06,0,0,0,6,358,14
302.08316,0.001549,2.2929351,0.70655525,0.70655525,0.039488487,87.736885,1,0.000773337,0.000773337,2.42E-06,0,0,0,1,344,14
302.09952,0.00084,2.420125,0.70710665,0.70710665,0.000562917,89.967751,1,0.000420153,0.000420153,2.66E-10,0,0,0,13,359,14
302.10095,0.000844,2.4228547,0.70542198,0.70542198,0.068989895,86.044029,1,0.00041975,0.00041975,4.01E-06,0,0,0,10,358,14
302.10416,0.000357,2.3041821,0.6986993,0.6986993,0.15374821,81.155792,1,0.000174329,0.000174329,8.44E-06,0,0,0,8,345,14
302.10425,0.00458,2.4174843,0.70706743,0.70706743,0.010549652,89.395538,1,0.002289756,0.002289756,5.10E-07,0,0,0,15,358,14
302.12009,0.001515,2.3033965,0.70610571,0.70610571,0.053192414,86.950859,1,0.000755664,0.000755664,4.29E-06,0,0,0,9,344,14
302.13086,0.000853,2.4180961,0.70704961,0.70704961,0.012717131,89.271339,1,0.000426551,0.000426551,1.38E-07,0,0,0,2,358,14
302.13461,0.000252,2.4258664,0.70597512,0.70597512,0.056552988,86.758026,1,0.000125795,0.000125795,8.07E-07,0,0,0,13,360,14
302.15125,0.001551,2.4310968,0.70710677,0.70710677,8.36E-05,89.995209,1,0.000775619,0.000775619,1.08E-11,0,0,0,10,359,14
302.15533,0.000481,2.3020856,0.7071045,0.7071045,0.00255122,89.853828,1,0.000240299,0.000240299,3.13E-09,0,0,0,16,344,14
302.16278,0.000661,2.306627,0.59578234,0.59578234,0.53859705,57.411816,1,0.000234531,0.000234531,0.000191669,0,0,0,1,345,14
302.17291,0.000782,2.4331369,0.70710671,0.70710671,0.000353124,89.979767,1,0.000391143,0.000391143,9.75E-11,0,0,0,7,360,14
302.17923,0.000601,2.4356847,0.70709598,0.70709598,0.005531543,89.683067,1,0.000300566,0.000300566,1.84E-08,0,0,0,10,360,14
302.18466,0.001716,2.317987,0.70704865,0.70704865,0.012819237,89.265495,1,0.000857644,0.000857644,2.82E-07,0,0,0,8,346,14
302.19678,0.00068,2.3124754,0.69859129,0.69859129,0.15472698,81.099037,1,0.000331864,0.000331864,1.63E-05,0,0,0,1,346,14
302.20724,0.001975,2.4306388,0.70710665,0.70710665,0.000591207,89.966125,1,0.000987448,0.000987448,6.90E-10,0,0,0,2,359,14
302.20972,0.00027,2.4321475,0.7071045,0.7071045,0.002538382,89.854561,1,0.000135031,0.000135031,1.74E-09,0,0,0,12,359,14
302.22159,0.000434,2.3208287,0.63725269,0.63725269,0.43337977,64.317757,1,0.000176214,0.000176214,8.15E-05,0,0,0,9,345,14
302.22211,0.000299,2.4313066,0.69106257,0.69106257,0.2118139,77.771324,1,0.000142819,0.000142819,1.34E-05,0,0,0,6,359,14
302.24622,0.000555,2.3177478,0.70710647,0.70710647,0.000935238,89.946411,1,0.000277596,0.000277596,4.86E-10,0,0,0,16,345,14
302.25809,0.000269,2.3270974,0.70580184,0.70580184,0.060725015,86.51857,1,0.000133839,0.000133839,9.91E-07,0,0,0,9,346,14
302.26611,0.000485,2.4473758,0.70710576,0.70710576,0.001693229,89.902985,1,0.000242246,0.000242246,1.39E-09,0,0,0,13,361,14
302.26874,0.001103,2.4488094,0.70710665,0.70710665,0.00066026,89.962173,1,0.000551646,0.000551646,4.81E-10,0,0,0,7,361,14
302.27151,0.000452,2.4404774,0.70710677,0.70710677,3.54E-05,89.997971,1,0.000225973,0.000225973,5.67E-13,0,0,0,4,361,14
302.27188,0.000492,2.4416208,0.69178343,0.69178343,0.20705409,78.050232,1,0.000235537,0.000235537,2.11E-05,0,0,0,5,360,14
302.28772,0.00029,2.3248982,0.50011766,0.50011766,0.70694029,45.013489,1,7.25E-05,7.25E-05,0.000144932,0,0,0,16,346,14
302.31149,0.000781,2.4437573,0.70699227,0.70699227,0.017995972,88.968849,1,0.00039019,0.00039019,2.53E-07,0,0,0,3,361,14
302.33493,0.000601,2.4611979,0.70581353,0.70581353,0.060453232,86.534172,1,0.000299525,0.000299525,2.20E-06,0,0,0,10,361,14
302.35196,0.000584,2.3466775,0.64100939,0.64100939,0.42215389,65.02935,1,0.000240018,0.000240018,0.000104102,0,0,0,8,347,14
302.35748,0.00047,2.4556262,0.70707428,0.70707428,0.009585248,89.450798,1,0.000235012,0.000235012,4.32E-08,0,0,0,5,361,14
302.3605,0.001684,2.453958,0.70707077,0.70707077,0.010093449,89.421677,1,0.000841718,0.000841718,1.72E-07,0,0,0,6,362,14
302.36719,0.001561,2.4615633,0.70710677,0.70710677,1.31E-05,89.999252,1,0.000780232,0.000780232,2.66E-13,0,0,0,11,362,14
302.3703,0.000337,2.3463671,0.60027659,0.60027659,0.52852249,58.094318,1,0.000121561,0.000121561,9.42E-05,0,0,0,9,347,14
302.40146,0.000488,2.4662898,0.70709854,0.70709854,0.004822901,89.723663,1,0.000244084,0.000244084,1.14E-08,0,0,0,15,361,14
302.40482,0.000613,2.4640911,0.70073897,0.70073897,0.13390228,82.304848,1,0.000301119,0.000301119,1.10E-05,0,0,0,12,361,14
302.41122,0.000886,2.4711101,0.70710623,0.70710623,0.001248891,89.928444,1,0.000442997,0.000442997,1.38E-09,0,0,0,13,363,14
302.4209,0.00035,2.3550575,0.70674944,0.70674944,0.031789027,88.178314,1,0.000174962,0.000174962,3.54E-07,0,0,0,9,348,14
302.42108,0.001533,2.4646754,0.70710677,0.70710677,0.00017804,89.989799,1,0.000766755,0.000766755,4.86E-11,0,0,0,14,362,14
302.42184,0.002422,2.4754372,0.70672095,0.70672095,0.033031423,88.107094,1,0.001209645,0.001209645,2.64E-06,0,0,0,10,362,14
302.42328,0.000488,2.4663923,0.66601413,0.66601413,0.33593193,70.370781,1,0.000216454,0.000216454,5.51E-05,0,0,0,5,362,14
302.42517,0.000612,2.3592305,0.69834226,0.69834226,0.15695897,80.969574,1,0.000298251,0.000298251,1.51E-05,0,0,0,8,348,14
302.42831,0.00138,2.349124,0.70710593,0.70710593,0.001527484,89.912483,1,0.000689777,0.000689777,3.22E-09,0,0,0,16,347,14
302.43018,0.000697,2.3526227,0.7070865,0.7070865,0.007571382,89.566185,1,0.000348585,0.000348585,4.00E-08,0,0,0,1,347,14
302.43143,0.003229,2.4754262,0.7049998,0.7049998,0.077139378,85.575844,1,0.001604668,0.001604668,1.92E-05,0,0,0,7,362,14
302.48373,0.000929,2.4839823,0.70695043,0.70695043,0.02102745,88.795128,1,0.000464364,0.000464364,4.11E-07,0,0,0,7,363,14
302.48376,0.000425,2.3618426,0.70710641,0.70710641,0.0010318,89.94088,1,0.000212643,0.000212643,4.53E-10,0,0,0,1,348,14
302.4877,0.000461,2.4726696,0.70650446,0.70650446,0.041265756,87.634972,1,0.000230023,0.000230023,7.85E-07,0,0,0,3,362,14
302.49115,0.001715,2.4772468,0.69961143,0.69961143,0.14521623,81.6502,1,0.000839177,0.000839177,3.62E-05,0,0,0,2,362,14
